UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
EM,Empire Airlines Inc.,12896,LBB,10194,AFW,442,1
EM,Empire Airlines Inc.,13158,MAF,12896,LBB,442,1
EM,Empire Airlines Inc.,12280,IDA,14869,SLC,442,1
EM,Empire Airlines Inc.,10194,AFW,12896,LBB,442,1
EM,Empire Airlines Inc.,10194,AFW,13158,MAF,442,1
EM,Empire Airlines Inc.,10194,AFW,12278,ICT,442,1
EM,Empire Airlines Inc.,10299,ANC,11630,FAI,442,1
EM,Empire Airlines Inc.,10299,ANC,10299,ANC,442,1
EM,Empire Airlines Inc.,12278,ICT,10194,AFW,442,1
EV,ExpressJet Airlines LLC d/b/a aha!,13891,ONT,14570,RNO,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,14262,PSP,14570,RNO,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,13264,MFR,14570,RNO,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,11884,GEG,14570,RNO,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,11603,EUG,14570,RNO,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,14570,RNO,10561,BFL,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,14570,RNO,11638,FAT,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,14570,RNO,13891,ONT,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,14570,RNO,14262,PSP,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,14570,RNO,13264,MFR,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,14570,RNO,11884,GEG,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,14570,RNO,11603,EUG,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,14570,RNO,14489,RDM,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,14570,RNO,14252,PSC,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,14570,RNO,10157,ACV,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,14489,RDM,11603,EUG,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,14489,RDM,14570,RNO,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,14252,PSC,11884,GEG,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,14252,PSC,14570,RNO,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,10157,ACV,13264,MFR,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,10157,ACV,14570,RNO,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,10561,BFL,14570,RNO,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,11638,FAT,10561,BFL,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,11638,FAT,14570,RNO,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,13796,OAK,14679,SAN,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,15096,SYR,12348,INT,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,11884,GEG,12892,LAX,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,11719,FNL,14570,RNO,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,13203,MCN,12348,INT,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,12348,INT,15096,SYR,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,12945,LEX,15481,UOX,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,12892,LAX,13796,OAK,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,12892,LAX,11884,GEG,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,12888,LAR,14570,RNO,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,14107,PHX,11603,EUG,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,15481,UOX,10781,BTR,675,1
EV,ExpressJet Airlines LLC d/b/a aha!,15481,UOX,12945,LEX,675,1
F9,Frontier Airlines Inc.,13303,MIA,14843,SJU,694,1
F9,Frontier Airlines Inc.,13930,ORD,14843,SJU,694,1
F9,Frontier Airlines Inc.,12451,JAX,14843,SJU,694,1
F9,Frontier Airlines Inc.,14492,RDU,14843,SJU,694,1
F9,Frontier Airlines Inc.,14100,PHL,14843,SJU,694,1
F9,Frontier Airlines Inc.,10397,ATL,14843,SJU,694,1
F9,Frontier Airlines Inc.,14843,SJU,13303,MIA,694,1
F9,Frontier Airlines Inc.,14843,SJU,13930,ORD,694,1
F9,Frontier Airlines Inc.,14843,SJU,12451,JAX,694,1
F9,Frontier Airlines Inc.,14843,SJU,14492,RDU,694,1
F9,Frontier Airlines Inc.,14843,SJU,14100,PHL,694,1
F9,Frontier Airlines Inc.,14843,SJU,10397,ATL,694,1
F9,Frontier Airlines Inc.,14843,SJU,13204,MCO,694,1
F9,Frontier Airlines Inc.,13204,MCO,14843,SJU,694,1
F9,Frontier Airlines Inc.,11618,EWR,14843,SJU,699,1
F9,Frontier Airlines Inc.,14100,PHL,14843,SJU,699,1
F9,Frontier Airlines Inc.,14843,SJU,11618,EWR,699,1
F9,Frontier Airlines Inc.,14843,SJU,14100,PHL,699,1
F9,Frontier Airlines Inc.,14843,SJU,13204,MCO,699,1
F9,Frontier Airlines Inc.,13204,MCO,14843,SJU,699,1
F9,Frontier Airlines Inc.,13303,MIA,14843,SJU,722,1
F9,Frontier Airlines Inc.,13930,ORD,14843,SJU,722,1
F9,Frontier Airlines Inc.,15024,STT,13204,MCO,722,1
F9,Frontier Airlines Inc.,12451,JAX,14843,SJU,722,1
F9,Frontier Airlines Inc.,14492,RDU,14843,SJU,722,1
F9,Frontier Airlines Inc.,14100,PHL,14843,SJU,722,1
F9,Frontier Airlines Inc.,10397,ATL,14843,SJU,722,1
F9,Frontier Airlines Inc.,14843,SJU,13303,MIA,722,1
F9,Frontier Airlines Inc.,14843,SJU,13930,ORD,722,1
F9,Frontier Airlines Inc.,14843,SJU,12451,JAX,722,1
F9,Frontier Airlines Inc.,14843,SJU,14492,RDU,722,1
F9,Frontier Airlines Inc.,14843,SJU,14100,PHL,722,1
F9,Frontier Airlines Inc.,14843,SJU,10397,ATL,722,1
F9,Frontier Airlines Inc.,14843,SJU,13204,MCO,722,1
F9,Frontier Airlines Inc.,13204,MCO,15024,STT,722,1
F9,Frontier Airlines Inc.,13204,MCO,14843,SJU,722,1
F9,Frontier Airlines Inc.,11042,CLE,13303,MIA,694,1
F9,Frontier Airlines Inc.,11042,CLE,15304,TPA,694,1
F9,Frontier Airlines Inc.,11042,CLE,11292,DEN,694,1
F9,Frontier Airlines Inc.,11042,CLE,12889,LAS,694,1
F9,Frontier Airlines Inc.,11042,CLE,14635,RSW,694,1
F9,Frontier Airlines Inc.,11433,DTW,13303,MIA,694,1
F9,Frontier Airlines Inc.,11433,DTW,11292,DEN,694,1
F9,Frontier Airlines Inc.,11433,DTW,12889,LAS,694,1
F9,Frontier Airlines Inc.,11433,DTW,13204,MCO,694,1
F9,Frontier Airlines Inc.,11193,CVG,13303,MIA,694,1
F9,Frontier Airlines Inc.,11193,CVG,15304,TPA,694,1
F9,Frontier Airlines Inc.,11193,CVG,11292,DEN,694,1
F9,Frontier Airlines Inc.,11193,CVG,12889,LAS,694,1
F9,Frontier Airlines Inc.,11193,CVG,14635,RSW,694,1
F9,Frontier Airlines Inc.,11193,CVG,13204,MCO,694,1
F9,Frontier Airlines Inc.,10792,BUF,15304,TPA,694,1
F9,Frontier Airlines Inc.,10792,BUF,14635,RSW,694,1
F9,Frontier Airlines Inc.,10792,BUF,13204,MCO,694,1
F9,Frontier Airlines Inc.,13303,MIA,11042,CLE,694,1
F9,Frontier Airlines Inc.,13303,MIA,11433,DTW,694,1
F9,Frontier Airlines Inc.,13303,MIA,11193,CVG,694,1
F9,Frontier Airlines Inc.,13303,MIA,13930,ORD,694,1
F9,Frontier Airlines Inc.,13303,MIA,11618,EWR,694,1
F9,Frontier Airlines Inc.,13303,MIA,11292,DEN,694,1
F9,Frontier Airlines Inc.,13303,MIA,12889,LAS,694,1
F9,Frontier Airlines Inc.,13303,MIA,10821,BWI,694,1
F9,Frontier Airlines Inc.,13303,MIA,13931,ORF,694,1
F9,Frontier Airlines Inc.,13303,MIA,14100,PHL,694,1
F9,Frontier Airlines Inc.,13303,MIA,12953,LGA,694,1
F9,Frontier Airlines Inc.,13303,MIA,10397,ATL,694,1
F9,Frontier Airlines Inc.,13303,MIA,10721,BOS,694,1
F9,Frontier Airlines Inc.,13303,MIA,15070,SWF,694,1
F9,Frontier Airlines Inc.,13303,MIA,13204,MCO,694,1
F9,Frontier Airlines Inc.,13930,ORD,13303,MIA,694,1
F9,Frontier Airlines Inc.,13930,ORD,15304,TPA,694,1
F9,Frontier Airlines Inc.,13930,ORD,11292,DEN,694,1
F9,Frontier Airlines Inc.,13930,ORD,12889,LAS,694,1
F9,Frontier Airlines Inc.,13930,ORD,14107,PHX,694,1
F9,Frontier Airlines Inc.,13930,ORD,14635,RSW,694,1
F9,Frontier Airlines Inc.,13891,ONT,14893,SMF,694,1
F9,Frontier Airlines Inc.,13891,ONT,11292,DEN,694,1
F9,Frontier Airlines Inc.,13891,ONT,12889,LAS,694,1
F9,Frontier Airlines Inc.,13891,ONT,11298,DFW,694,1
F9,Frontier Airlines Inc.,13891,ONT,10397,ATL,694,1
F9,Frontier Airlines Inc.,13891,ONT,14107,PHX,694,1
F9,Frontier Airlines Inc.,13891,ONT,14771,SFO,694,1
F9,Frontier Airlines Inc.,15016,STL,11292,DEN,694,1
F9,Frontier Airlines Inc.,15016,STL,13204,MCO,694,1
F9,Frontier Airlines Inc.,14683,SAT,11292,DEN,694,1
F9,Frontier Airlines Inc.,14683,SAT,12889,LAS,694,1
F9,Frontier Airlines Inc.,14683,SAT,13204,MCO,694,1
F9,Frontier Airlines Inc.,14893,SMF,13891,ONT,694,1
F9,Frontier Airlines Inc.,14893,SMF,11292,DEN,694,1
F9,Frontier Airlines Inc.,14893,SMF,12889,LAS,694,1
F9,Frontier Airlines Inc.,14893,SMF,14107,PHX,694,1
F9,Frontier Airlines Inc.,12266,IAH,11292,DEN,694,1
F9,Frontier Airlines Inc.,12266,IAH,12889,LAS,694,1
F9,Frontier Airlines Inc.,12266,IAH,10397,ATL,694,1
F9,Frontier Airlines Inc.,12266,IAH,13204,MCO,694,1
F9,Frontier Airlines Inc.,15412,TYS,11292,DEN,694,1
F9,Frontier Airlines Inc.,15412,TYS,13204,MCO,694,1
F9,Frontier Airlines Inc.,11066,CMH,15304,TPA,694,1
F9,Frontier Airlines Inc.,11066,CMH,13204,MCO,694,1
F9,Frontier Airlines Inc.,11618,EWR,13303,MIA,694,1
F9,Frontier Airlines Inc.,11618,EWR,10397,ATL,694,1
F9,Frontier Airlines Inc.,11618,EWR,13204,MCO,694,1
F9,Frontier Airlines Inc.,11618,EWR,14027,PBI,694,1
F9,Frontier Airlines Inc.,11540,ELP,11292,DEN,694,1
F9,Frontier Airlines Inc.,11540,ELP,12889,LAS,694,1
F9,Frontier Airlines Inc.,13871,OMA,11292,DEN,694,1
F9,Frontier Airlines Inc.,13871,OMA,12889,LAS,694,1
F9,Frontier Airlines Inc.,13871,OMA,14635,RSW,694,1
F9,Frontier Airlines Inc.,13871,OMA,13204,MCO,694,1
F9,Frontier Airlines Inc.,13244,MEM,11292,DEN,694,1
F9,Frontier Airlines Inc.,13244,MEM,13204,MCO,694,1
F9,Frontier Airlines Inc.,15304,TPA,11042,CLE,694,1
F9,Frontier Airlines Inc.,15304,TPA,11193,CVG,694,1
F9,Frontier Airlines Inc.,15304,TPA,10792,BUF,694,1
F9,Frontier Airlines Inc.,15304,TPA,13930,ORD,694,1
F9,Frontier Airlines Inc.,15304,TPA,11066,CMH,694,1
F9,Frontier Airlines Inc.,15304,TPA,11292,DEN,694,1
F9,Frontier Airlines Inc.,15304,TPA,12889,LAS,694,1
F9,Frontier Airlines Inc.,15304,TPA,15096,SYR,694,1
F9,Frontier Airlines Inc.,15304,TPA,11977,GRB,694,1
F9,Frontier Airlines Inc.,15304,TPA,15356,TTN,694,1
F9,Frontier Airlines Inc.,15304,TPA,12391,ISP,694,1
F9,Frontier Airlines Inc.,15304,TPA,14100,PHL,694,1
F9,Frontier Airlines Inc.,15304,TPA,14307,PVD,694,1
F9,Frontier Airlines Inc.,15304,TPA,11298,DFW,694,1
F9,Frontier Airlines Inc.,15304,TPA,12953,LGA,694,1
F9,Frontier Airlines Inc.,15304,TPA,10397,ATL,694,1
F9,Frontier Airlines Inc.,15304,TPA,15070,SWF,694,1
F9,Frontier Airlines Inc.,15304,TPA,14576,ROC,694,1
F9,Frontier Airlines Inc.,15304,TPA,11986,GRR,694,1
F9,Frontier Airlines Inc.,15304,TPA,14321,PWM,694,1
F9,Frontier Airlines Inc.,15304,TPA,10257,ALB,694,1
F9,Frontier Airlines Inc.,11292,DEN,11042,CLE,694,1
F9,Frontier Airlines Inc.,11292,DEN,11433,DTW,694,1
F9,Frontier Airlines Inc.,11292,DEN,11193,CVG,694,1
F9,Frontier Airlines Inc.,11292,DEN,13303,MIA,694,1
F9,Frontier Airlines Inc.,11292,DEN,13930,ORD,694,1
F9,Frontier Airlines Inc.,11292,DEN,15016,STL,694,1
F9,Frontier Airlines Inc.,11292,DEN,11638,FAT,694,1
F9,Frontier Airlines Inc.,11292,DEN,13891,ONT,694,1
F9,Frontier Airlines Inc.,11292,DEN,14683,SAT,694,1
F9,Frontier Airlines Inc.,11292,DEN,14893,SMF,694,1
F9,Frontier Airlines Inc.,11292,DEN,15412,TYS,694,1
F9,Frontier Airlines Inc.,11292,DEN,12266,IAH,694,1
F9,Frontier Airlines Inc.,11292,DEN,11540,ELP,694,1
F9,Frontier Airlines Inc.,11292,DEN,13871,OMA,694,1
F9,Frontier Airlines Inc.,11292,DEN,15304,TPA,694,1
F9,Frontier Airlines Inc.,11292,DEN,12889,LAS,694,1
F9,Frontier Airlines Inc.,11292,DEN,13796,OAK,694,1
F9,Frontier Airlines Inc.,11292,DEN,14679,SAN,694,1
F9,Frontier Airlines Inc.,11292,DEN,13487,MSP,694,1
F9,Frontier Airlines Inc.,11292,DEN,14747,SEA,694,1
F9,Frontier Airlines Inc.,11292,DEN,14057,PDX,694,1
F9,Frontier Airlines Inc.,11292,DEN,11003,CID,694,1
F9,Frontier Airlines Inc.,11292,DEN,11921,GJT,694,1
F9,Frontier Airlines Inc.,11292,DEN,11637,FAR,694,1
F9,Frontier Airlines Inc.,11292,DEN,10140,ABQ,694,1
F9,Frontier Airlines Inc.,11292,DEN,13485,MSN,694,1
F9,Frontier Airlines Inc.,11292,DEN,11057,CLT,694,1
F9,Frontier Airlines Inc.,11292,DEN,13244,MEM,694,1
F9,Frontier Airlines Inc.,11292,DEN,12339,IND,694,1
F9,Frontier Airlines Inc.,11292,DEN,14492,RDU,694,1
F9,Frontier Airlines Inc.,11292,DEN,14100,PHL,694,1
F9,Frontier Airlines Inc.,11292,DEN,13495,MSY,694,1
F9,Frontier Airlines Inc.,11292,DEN,11298,DFW,694,1
F9,Frontier Airlines Inc.,11292,DEN,10693,BNA,694,1
F9,Frontier Airlines Inc.,11292,DEN,15370,TUL,694,1
F9,Frontier Airlines Inc.,11292,DEN,10397,ATL,694,1
F9,Frontier Airlines Inc.,11292,DEN,14107,PHX,694,1
F9,Frontier Airlines Inc.,11292,DEN,14771,SFO,694,1
F9,Frontier Airlines Inc.,11292,DEN,10423,AUS,694,1
F9,Frontier Airlines Inc.,11292,DEN,14908,SNA,694,1
F9,Frontier Airlines Inc.,11292,DEN,11278,DCA,694,1
F9,Frontier Airlines Inc.,11292,DEN,14635,RSW,694,1
F9,Frontier Airlines Inc.,11292,DEN,14193,PNS,694,1
F9,Frontier Airlines Inc.,11292,DEN,11775,FSD,694,1
F9,Frontier Airlines Inc.,11292,DEN,11423,DSM,694,1
F9,Frontier Airlines Inc.,11292,DEN,11986,GRR,694,1
F9,Frontier Airlines Inc.,11292,DEN,13851,OKC,694,1
F9,Frontier Airlines Inc.,11292,DEN,15919,XNA,694,1
F9,Frontier Airlines Inc.,11292,DEN,12206,HRL,694,1
F9,Frontier Airlines Inc.,11292,DEN,12992,LIT,694,1
F9,Frontier Airlines Inc.,14869,SLC,12889,LAS,694,1
F9,Frontier Airlines Inc.,12889,LAS,11042,CLE,694,1
F9,Frontier Airlines Inc.,12889,LAS,11433,DTW,694,1
F9,Frontier Airlines Inc.,12889,LAS,11193,CVG,694,1
F9,Frontier Airlines Inc.,12889,LAS,13303,MIA,694,1
F9,Frontier Airlines Inc.,12889,LAS,13930,ORD,694,1
F9,Frontier Airlines Inc.,12889,LAS,13891,ONT,694,1
F9,Frontier Airlines Inc.,12889,LAS,14683,SAT,694,1
F9,Frontier Airlines Inc.,12889,LAS,14893,SMF,694,1
F9,Frontier Airlines Inc.,12889,LAS,12266,IAH,694,1
F9,Frontier Airlines Inc.,12889,LAS,11540,ELP,694,1
F9,Frontier Airlines Inc.,12889,LAS,13871,OMA,694,1
F9,Frontier Airlines Inc.,12889,LAS,15304,TPA,694,1
F9,Frontier Airlines Inc.,12889,LAS,11292,DEN,694,1
F9,Frontier Airlines Inc.,12889,LAS,14869,SLC,694,1
F9,Frontier Airlines Inc.,12889,LAS,13796,OAK,694,1
F9,Frontier Airlines Inc.,12889,LAS,14679,SAN,694,1
F9,Frontier Airlines Inc.,12889,LAS,13487,MSP,694,1
F9,Frontier Airlines Inc.,12889,LAS,11884,GEG,694,1
F9,Frontier Airlines Inc.,12889,LAS,14747,SEA,694,1
F9,Frontier Airlines Inc.,12889,LAS,14570,RNO,694,1
F9,Frontier Airlines Inc.,12889,LAS,14057,PDX,694,1
F9,Frontier Airlines Inc.,12889,LAS,13342,MKE,694,1
F9,Frontier Airlines Inc.,12889,LAS,11057,CLT,694,1
F9,Frontier Airlines Inc.,12889,LAS,12339,IND,694,1
F9,Frontier Airlines Inc.,12889,LAS,14492,RDU,694,1
F9,Frontier Airlines Inc.,12889,LAS,14100,PHL,694,1
F9,Frontier Airlines Inc.,12889,LAS,13495,MSY,694,1
F9,Frontier Airlines Inc.,12889,LAS,11298,DFW,694,1
F9,Frontier Airlines Inc.,12889,LAS,10693,BNA,694,1
F9,Frontier Airlines Inc.,12889,LAS,10397,ATL,694,1
F9,Frontier Airlines Inc.,12889,LAS,14107,PHX,694,1
F9,Frontier Airlines Inc.,12889,LAS,10800,BUR,694,1
F9,Frontier Airlines Inc.,12889,LAS,14771,SFO,694,1
F9,Frontier Airlines Inc.,12889,LAS,10423,AUS,694,1
F9,Frontier Airlines Inc.,12889,LAS,14908,SNA,694,1
F9,Frontier Airlines Inc.,12889,LAS,13204,MCO,694,1
F9,Frontier Airlines Inc.,12889,LAS,11423,DSM,694,1
F9,Frontier Airlines Inc.,12889,LAS,13851,OKC,694,1
F9,Frontier Airlines Inc.,12889,LAS,15919,XNA,694,1
F9,Frontier Airlines Inc.,12889,LAS,11109,COS,694,1
F9,Frontier Airlines Inc.,12889,LAS,12206,HRL,694,1
F9,Frontier Airlines Inc.,12889,LAS,12992,LIT,694,1
F9,Frontier Airlines Inc.,12889,LAS,11413,DRO,694,1
F9,Frontier Airlines Inc.,13796,OAK,11292,DEN,694,1
F9,Frontier Airlines Inc.,13796,OAK,12889,LAS,694,1
F9,Frontier Airlines Inc.,13796,OAK,14107,PHX,694,1
F9,Frontier Airlines Inc.,14679,SAN,11292,DEN,694,1
F9,Frontier Airlines Inc.,14679,SAN,12889,LAS,694,1
F9,Frontier Airlines Inc.,14679,SAN,14107,PHX,694,1
F9,Frontier Airlines Inc.,12451,JAX,14100,PHL,694,1
F9,Frontier Airlines Inc.,10821,BWI,13303,MIA,694,1
F9,Frontier Airlines Inc.,10821,BWI,10397,ATL,694,1
F9,Frontier Airlines Inc.,10821,BWI,13204,MCO,694,1
F9,Frontier Airlines Inc.,15096,SYR,15304,TPA,694,1
F9,Frontier Airlines Inc.,15096,SYR,14635,RSW,694,1
F9,Frontier Airlines Inc.,15096,SYR,13204,MCO,694,1
F9,Frontier Airlines Inc.,13487,MSP,11292,DEN,694,1
F9,Frontier Airlines Inc.,13487,MSP,12889,LAS,694,1
F9,Frontier Airlines Inc.,13487,MSP,13204,MCO,694,1
F9,Frontier Airlines Inc.,11884,GEG,12889,LAS,694,1
F9,Frontier Airlines Inc.,14570,RNO,12889,LAS,694,1
F9,Frontier Airlines Inc.,14747,SEA,11292,DEN,694,1
F9,Frontier Airlines Inc.,14747,SEA,12889,LAS,694,1
F9,Frontier Airlines Inc.,14057,PDX,11292,DEN,694,1
F9,Frontier Airlines Inc.,14057,PDX,12889,LAS,694,1
F9,Frontier Airlines Inc.,11003,CID,11292,DEN,694,1
F9,Frontier Airlines Inc.,11921,GJT,11292,DEN,694,1
F9,Frontier Airlines Inc.,11977,GRB,15304,TPA,694,1
F9,Frontier Airlines Inc.,11977,GRB,13204,MCO,694,1
F9,Frontier Airlines Inc.,11637,FAR,11292,DEN,694,1
F9,Frontier Airlines Inc.,13342,MKE,12889,LAS,694,1
F9,Frontier Airlines Inc.,13342,MKE,14635,RSW,694,1
F9,Frontier Airlines Inc.,13342,MKE,13204,MCO,694,1
F9,Frontier Airlines Inc.,10140,ABQ,11292,DEN,694,1
F9,Frontier Airlines Inc.,13485,MSN,11292,DEN,694,1
F9,Frontier Airlines Inc.,11057,CLT,11292,DEN,694,1
F9,Frontier Airlines Inc.,11057,CLT,12889,LAS,694,1
F9,Frontier Airlines Inc.,11057,CLT,15356,TTN,694,1
F9,Frontier Airlines Inc.,11057,CLT,14100,PHL,694,1
F9,Frontier Airlines Inc.,13931,ORF,13303,MIA,694,1
F9,Frontier Airlines Inc.,13931,ORF,13204,MCO,694,1
F9,Frontier Airlines Inc.,12339,IND,11292,DEN,694,1
F9,Frontier Airlines Inc.,12339,IND,12889,LAS,694,1
F9,Frontier Airlines Inc.,15356,TTN,15304,TPA,694,1
F9,Frontier Airlines Inc.,15356,TTN,11057,CLT,694,1
F9,Frontier Airlines Inc.,15356,TTN,10397,ATL,694,1
F9,Frontier Airlines Inc.,15356,TTN,14635,RSW,694,1
F9,Frontier Airlines Inc.,15356,TTN,13204,MCO,694,1
F9,Frontier Airlines Inc.,15356,TTN,14027,PBI,694,1
F9,Frontier Airlines Inc.,12391,ISP,15304,TPA,694,1
F9,Frontier Airlines Inc.,12391,ISP,10397,ATL,694,1
F9,Frontier Airlines Inc.,12391,ISP,14635,RSW,694,1
F9,Frontier Airlines Inc.,12391,ISP,13204,MCO,694,1
F9,Frontier Airlines Inc.,12391,ISP,14027,PBI,694,1
F9,Frontier Airlines Inc.,14492,RDU,11292,DEN,694,1
F9,Frontier Airlines Inc.,14492,RDU,12889,LAS,694,1
F9,Frontier Airlines Inc.,14492,RDU,14100,PHL,694,1
F9,Frontier Airlines Inc.,14100,PHL,13303,MIA,694,1
F9,Frontier Airlines Inc.,14100,PHL,15304,TPA,694,1
F9,Frontier Airlines Inc.,14100,PHL,11292,DEN,694,1
F9,Frontier Airlines Inc.,14100,PHL,12889,LAS,694,1
F9,Frontier Airlines Inc.,14100,PHL,12451,JAX,694,1
F9,Frontier Airlines Inc.,14100,PHL,11057,CLT,694,1
F9,Frontier Airlines Inc.,14100,PHL,14492,RDU,694,1
F9,Frontier Airlines Inc.,14100,PHL,13495,MSY,694,1
F9,Frontier Airlines Inc.,14100,PHL,10693,BNA,694,1
F9,Frontier Airlines Inc.,14100,PHL,10397,ATL,694,1
F9,Frontier Airlines Inc.,14100,PHL,14986,SRQ,694,1
F9,Frontier Airlines Inc.,14100,PHL,14635,RSW,694,1
F9,Frontier Airlines Inc.,14100,PHL,13204,MCO,694,1
F9,Frontier Airlines Inc.,14100,PHL,14027,PBI,694,1
F9,Frontier Airlines Inc.,14307,PVD,15304,TPA,694,1
F9,Frontier Airlines Inc.,14307,PVD,14635,RSW,694,1
F9,Frontier Airlines Inc.,14307,PVD,13204,MCO,694,1
F9,Frontier Airlines Inc.,13495,MSY,11292,DEN,694,1
F9,Frontier Airlines Inc.,13495,MSY,12889,LAS,694,1
F9,Frontier Airlines Inc.,13495,MSY,14100,PHL,694,1
F9,Frontier Airlines Inc.,11298,DFW,15304,TPA,694,1
F9,Frontier Airlines Inc.,11298,DFW,11292,DEN,694,1
F9,Frontier Airlines Inc.,11298,DFW,12889,LAS,694,1
F9,Frontier Airlines Inc.,11298,DFW,10397,ATL,694,1
F9,Frontier Airlines Inc.,11298,DFW,14107,PHX,694,1
F9,Frontier Airlines Inc.,11298,DFW,13204,MCO,694,1
F9,Frontier Airlines Inc.,10693,BNA,11292,DEN,694,1
F9,Frontier Airlines Inc.,10693,BNA,12889,LAS,694,1
F9,Frontier Airlines Inc.,10693,BNA,14100,PHL,694,1
F9,Frontier Airlines Inc.,10693,BNA,11298,DFW,694,1
F9,Frontier Airlines Inc.,12953,LGA,13303,MIA,694,1
F9,Frontier Airlines Inc.,12953,LGA,15304,TPA,694,1
F9,Frontier Airlines Inc.,12953,LGA,10397,ATL,694,1
F9,Frontier Airlines Inc.,12953,LGA,13204,MCO,694,1
F9,Frontier Airlines Inc.,15370,TUL,11292,DEN,694,1
F9,Frontier Airlines Inc.,10397,ATL,13303,MIA,694,1
F9,Frontier Airlines Inc.,10397,ATL,12266,IAH,694,1
F9,Frontier Airlines Inc.,10397,ATL,11618,EWR,694,1
F9,Frontier Airlines Inc.,10397,ATL,15304,TPA,694,1
F9,Frontier Airlines Inc.,10397,ATL,11292,DEN,694,1
F9,Frontier Airlines Inc.,10397,ATL,12889,LAS,694,1
F9,Frontier Airlines Inc.,10397,ATL,10821,BWI,694,1
F9,Frontier Airlines Inc.,10397,ATL,15356,TTN,694,1
F9,Frontier Airlines Inc.,10397,ATL,12391,ISP,694,1
F9,Frontier Airlines Inc.,10397,ATL,14100,PHL,694,1
F9,Frontier Airlines Inc.,10397,ATL,11298,DFW,694,1
F9,Frontier Airlines Inc.,10397,ATL,12953,LGA,694,1
F9,Frontier Airlines Inc.,10397,ATL,13204,MCO,694,1
F9,Frontier Airlines Inc.,10397,ATL,14027,PBI,694,1
F9,Frontier Airlines Inc.,10721,BOS,13303,MIA,694,1
F9,Frontier Airlines Inc.,10721,BOS,13204,MCO,694,1
F9,Frontier Airlines Inc.,14107,PHX,13930,ORD,694,1
F9,Frontier Airlines Inc.,14107,PHX,13891,ONT,694,1
F9,Frontier Airlines Inc.,14107,PHX,14893,SMF,694,1
F9,Frontier Airlines Inc.,14107,PHX,11292,DEN,694,1
F9,Frontier Airlines Inc.,14107,PHX,12889,LAS,694,1
F9,Frontier Airlines Inc.,14107,PHX,13796,OAK,694,1
F9,Frontier Airlines Inc.,14107,PHX,14679,SAN,694,1
F9,Frontier Airlines Inc.,14107,PHX,11298,DFW,694,1
F9,Frontier Airlines Inc.,14107,PHX,14771,SFO,694,1
F9,Frontier Airlines Inc.,14107,PHX,13204,MCO,694,1
F9,Frontier Airlines Inc.,14107,PHX,11109,COS,694,1
F9,Frontier Airlines Inc.,10800,BUR,12889,LAS,694,1
F9,Frontier Airlines Inc.,12320,ILG,13204,MCO,694,1
F9,Frontier Airlines Inc.,14771,SFO,13891,ONT,694,1
F9,Frontier Airlines Inc.,14771,SFO,11292,DEN,694,1
F9,Frontier Airlines Inc.,14771,SFO,12889,LAS,694,1
F9,Frontier Airlines Inc.,14771,SFO,14107,PHX,694,1
F9,Frontier Airlines Inc.,10423,AUS,11292,DEN,694,1
F9,Frontier Airlines Inc.,10423,AUS,12889,LAS,694,1
F9,Frontier Airlines Inc.,15070,SWF,13303,MIA,694,1
F9,Frontier Airlines Inc.,15070,SWF,15304,TPA,694,1
F9,Frontier Airlines Inc.,15070,SWF,13204,MCO,694,1
